# timestamp tx ty tz qx qy qz qw
1403636730.36356 2.059019 -4.429861 -0.213293 0.815856 -0.089827 0.568203 0.058789
1403636730.41356 2.040663 -4.409410 -0.218259 0.816655 -0.089302 0.567101 0.059124
1403636730.46356 2.022724 -4.389154 -0.221693 0.818727 -0.089590 0.564160 0.058166
1403636730.51356 2.005277 -4.369164 -0.223477 0.820981 -0.089008 0.560901 0.058812
1403636730.56356 1.989982 -4.349981 -0.223413 0.823296 -0.089682 0.557515 0.057594
1403636730.61356 1.975861 -4.330786 -0.221492 0.824897 -0.090084 0.555163 0.056778
1403636730.66356 1.963942 -4.312645 -0.217340 0.825723 -0.090558 0.553917 0.056195
1403636730.71356 1.953877 -4.294525 -0.211043 0.826278 -0.090536 0.553143 0.055687
1403636730.76356 1.945251 -4.276495 -0.202905 0.826952 -0.090364 0.552107 0.056238
1403636730.81356 1.936294 -4.258705 -0.192646 0.827207 -0.089982 0.551787 0.056252
1403636730.86356 1.927761 -4.241182 -0.181236 0.827449 -0.091471 0.551355 0.054484
1403636730.91356 1.919884 -4.223876 -0.170370 0.827569 -0.093920 0.551051 0.051493
1403636730.96356 1.912747 -4.207065 -0.160569 0.826454 -0.097092 0.552541 0.047377
1403636731.01356 1.906672 -4.191076 -0.152154 0.825243 -0.100544 0.554064 0.043330
1403636731.06356 1.901982 -4.176266 -0.144734 0.821583 -0.104591 0.559106 0.038236
1403636731.11356 1.897975 -4.162927 -0.138495 0.817470 -0.107029 0.564801 0.035877
1403636731.16356 1.894148 -4.151263 -0.133823 0.814259 -0.108248 0.569254 0.034843
1403636731.21356 1.890532 -4.141175 -0.130409 0.812139 -0.107382 0.572303 0.036998
1403636731.26356 1.886913 -4.132681 -0.128057 0.810476 -0.105093 0.574807 0.041003
1403636731.31356 1.883043 -4.125351 -0.126952 0.809767 -0.102302 0.575928 0.046019
1403636731.36356 1.879188 -4.118834 -0.127003 0.809693 -0.100120 0.576100 0.049828
1403636731.41356 1.874939 -4.113078 -0.128325 0.810615 -0.097328 0.574878 0.054280
1403636731.46356 1.870728 -4.107403 -0.130213 0.810361 -0.096466 0.575242 0.055730
1403636731.51356 1.865903 -4.101748 -0.133184 0.810781 -0.097303 0.574607 0.054711
1403636731.56356 1.860714 -4.096579 -0.136883 0.810801 -0.099685 0.574520 0.050906
1403636731.61356 1.855106 -4.091821 -0.141068 0.810427 -0.101570 0.574933 0.048407
1403636731.66356 1.848794 -4.088027 -0.146333 0.810323 -0.103045 0.575005 0.046135
1403636731.71356 1.842661 -4.085002 -0.152587 0.810226 -0.102874 0.575122 0.046744
1403636731.76356 1.835978 -4.083047 -0.159678 0.810662 -0.101070 0.574609 0.049365
1403636731.81356 1.828815 -4.081428 -0.167650 0.810772 -0.099875 0.574520 0.050995
1403636731.86356 1.821157 -4.079977 -0.175873 0.811100 -0.098273 0.574155 0.052961
1403636731.91356 1.814336 -4.079394 -0.185737 0.811069 -0.096852 0.574336 0.054088
1403636731.96356 1.807568 -4.078843 -0.196444 0.810662 -0.096479 0.574956 0.054260
1403636732.01356 1.800545 -4.078517 -0.208024 0.810600 -0.095845 0.575121 0.054559
1403636732.06356 1.793185 -4.078474 -0.220267 0.809800 -0.094990 0.576324 0.055243
1403636732.11356 1.785538 -4.078420 -0.234012 0.809701 -0.095221 0.576483 0.054638
1403636732.16356 1.776717 -4.078442 -0.248379 0.809722 -0.094253 0.576558 0.055209
1403636732.21356 1.768356 -4.078732 -0.261971 0.808854 -0.093670 0.577832 0.055597
1403636732.26356 1.759750 -4.079724 -0.274316 0.808541 -0.092194 0.578372 0.056983
1403636732.31356 1.749595 -4.080481 -0.285000 0.807980 -0.092470 0.579224 0.055822
1403636732.36356 1.738907 -4.081149 -0.293953 0.808479 -0.090828 0.578582 0.057916
1403636732.41356 1.728052 -4.081827 -0.299718 0.807842 -0.088077 0.579494 0.061814
1403636732.46356 1.716957 -4.082487 -0.302876 0.806850 -0.083515 0.580853 0.068028
1403636732.51356 1.704715 -4.082149 -0.303807 0.805619 -0.078017 0.582413 0.075409
1403636732.56356 1.692137 -4.080672 -0.303518 0.804163 -0.073919 0.584245 0.080724
1403636732.61356 1.679267 -4.077744 -0.301674 0.802588 -0.070489 0.586227 0.084977
1403636732.66356 1.665985 -4.072756 -0.299075 0.801129 -0.070189 0.588328 0.084478
1403636732.71356 1.651911 -4.065970 -0.295340 0.799894 -0.072124 0.590253 0.081045
1403636732.76356 1.638933 -4.057623 -0.290541 0.799593 -0.074665 0.590921 0.076732
1403636732.81356 1.623629 -4.048060 -0.283814 0.798873 -0.077300 0.592128 0.072189
1403636732.86356 1.607260 -4.037546 -0.277751 0.798706 -0.078341 0.592431 0.070404
1403636732.91356 1.589912 -4.026000 -0.273048 0.799276 -0.078898 0.591742 0.069097
1403636732.96356 1.571572 -4.013415 -0.270182 0.800516 -0.079451 0.590140 0.067802
1403636733.01356 1.552398 -3.999988 -0.268867 0.802233 -0.079582 0.587886 0.066923
1403636733.06356 1.532822 -3.986073 -0.267812 0.803879 -0.079589 0.585672 0.066571
1403636733.11356 1.513041 -3.971461 -0.265483 0.806204 -0.079862 0.582532 0.065674
1403636733.16356 1.492682 -3.956146 -0.260340 0.806468 -0.078085 0.582129 0.068101
1403636733.21356 1.472317 -3.940008 -0.253872 0.807313 -0.077837 0.581023 0.067816
1403636733.26356 1.451517 -3.923188 -0.245727 0.807846 -0.076891 0.580364 0.068193
1403636733.31356 1.430151 -3.905772 -0.237166 0.808150 -0.077687 0.580044 0.066392
1403636733.36356 1.409880 -3.887331 -0.227598 0.809377 -0.078650 0.578431 0.064344
1403636733.41356 1.388733 -3.868549 -0.216286 0.810841 -0.079334 0.576509 0.062291
1403636733.46356 1.367754 -3.849506 -0.203198 0.811753 -0.081069 0.575229 0.059968
1403636733.51356 1.347266 -3.830198 -0.189404 0.812994 -0.081276 0.573510 0.059336
1403636733.56356 1.326846 -3.810590 -0.176436 0.813842 -0.081891 0.572311 0.058434
1403636733.61356 1.306188 -3.791161 -0.163981 0.814726 -0.081051 0.571133 0.058818
1403636733.66356 1.285497 -3.771417 -0.152922 0.815353 -0.082236 0.570224 0.057281
1403636733.71356 1.264983 -3.751752 -0.143436 0.816069 -0.082017 0.569235 0.057229
1403636733.76356 1.244931 -3.732017 -0.135263 0.816329 -0.081392 0.568896 0.057783
1403636733.81356 1.225255 -3.712090 -0.129121 0.817472 -0.081743 0.567272 0.057101
1403636733.86356 1.205525 -3.692052 -0.123870 0.818022 -0.081681 0.566504 0.056929
1403636733.91356 1.185970 -3.672104 -0.119563 0.817478 -0.080612 0.567298 0.058343
1403636733.96356 1.166893 -3.652026 -0.116053 0.816427 -0.078652 0.568775 0.061289
1403636734.01356 1.148193 -3.631753 -0.113222 0.814643 -0.077740 0.571308 0.062621
1403636734.06356 1.129629 -3.611154 -0.111410 0.813198 -0.077890 0.573276 0.063227
1403636734.11356 1.111928 -3.590560 -0.110868 0.811886 -0.079103 0.575036 0.062588
1403636734.16356 1.093311 -3.569429 -0.108813 0.811453 -0.079535 0.575592 0.062548
1403636734.21356 1.074693 -3.547720 -0.105472 0.811240 -0.080359 0.575934 0.061089
1403636734.26356 1.055350 -3.525624 -0.099718 0.810835 -0.080646 0.576619 0.059615
1403636734.31356 1.035012 -3.503282 -0.092744 0.811470 -0.081457 0.575789 0.057861
1403636734.36356 1.015033 -3.481028 -0.083908 0.812291 -0.081898 0.574696 0.056567
1403636734.41356 0.995062 -3.459721 -0.073876 0.813148 -0.082544 0.573564 0.054777
1403636734.46356 0.974920 -3.437947 -0.062623 0.814283 -0.082396 0.572039 0.054089
1403636734.51356 0.954634 -3.416470 -0.051124 0.815214 -0.082405 0.570799 0.053148
1403636734.56356 0.934826 -3.395196 -0.041254 0.816543 -0.082329 0.568971 0.052447
1403636734.61356 0.914978 -3.373946 -0.032407 0.817707 -0.082261 0.567387 0.051574
1403636734.66356 0.895427 -3.352863 -0.024753 0.818856 -0.081535 0.565801 0.051922
1403636734.71356 0.876443 -3.331900 -0.018734 0.819406 -0.080634 0.565119 0.052084
1403636734.76356 0.857831 -3.311289 -0.014373 0.819325 -0.079320 0.565366 0.052697
1403636734.81356 0.839684 -3.290719 -0.012495 0.819958 -0.079098 0.564538 0.052049
1403636734.86356 0.821988 -3.270381 -0.011000 0.820069 -0.078621 0.564496 0.051484
1403636734.91356 0.804858 -3.250373 -0.010963 0.820224 -0.078480 0.564369 0.050612
1403636734.96356 0.789192 -3.231257 -0.014857 0.820303 -0.078696 0.564286 0.049908
1403636735.01356 0.773971 -3.211898 -0.017160 0.820284 -0.077875 0.564358 0.050689
1403636735.06356 0.759177 -3.192570 -0.020047 0.819928 -0.078191 0.564890 0.050039
1403636735.11356 0.744517 -3.173277 -0.023028 0.819841 -0.078816 0.564978 0.049481
1403636735.16356 0.730299 -3.154523 -0.025387 0.819864 -0.079633 0.564921 0.048434
1403636735.21356 0.716459 -3.135880 -0.025454 0.820351 -0.080531 0.564132 0.047898
1403636735.31356 0.692711 -3.099513 -0.019944 0.821610 -0.083387 0.562030 0.046113
1403636735.36356 0.679432 -3.081907 -0.016189 0.822063 -0.084740 0.561188 0.045816
1403636735.41356 0.669577 -3.064300 -0.007346 0.821081 -0.085474 0.562421 0.046941
1403636735.46356 0.660717 -3.047496 0.005316 0.820260 -0.087398 0.563310 0.047084
1403636735.51356 0.651886 -3.030875 0.018708 0.819586 -0.088307 0.563983 0.049025
1403636735.56356 0.643130 -3.014337 0.033580 0.818621 -0.089358 0.565074 0.050668
1403636735.61356 0.633520 -2.997423 0.048920 0.817870 -0.090092 0.565882 0.052435
1403636735.66356 0.625452 -2.981583 0.063402 0.817533 -0.091114 0.566043 0.054165
1403636735.71356 0.617273 -2.965755 0.076383 0.817859 -0.092582 0.565306 0.054449
1403636735.76356 0.609568 -2.950573 0.087993 0.818082 -0.092969 0.564757 0.056106
1403636735.81356 0.601939 -2.935723 0.098389 0.817799 -0.094337 0.564952 0.055985
1403636735.86356 0.594552 -2.921366 0.107203 0.817375 -0.094580 0.565457 0.056662
1403636735.91356 0.587565 -2.907680 0.114511 0.817092 -0.094788 0.565826 0.056716
1403636735.96356 0.577697 -2.893680 0.115866 0.816932 -0.094510 0.566022 0.057522
1403636736.01356 0.571698 -2.881324 0.122238 0.816617 -0.092543 0.566809 0.057434
1403636736.06356 0.567040 -2.868767 0.129408 0.816539 -0.089410 0.567541 0.056271
1403636736.11356 0.562506 -2.855883 0.138605 0.815669 -0.085951 0.569627 0.053127
1403636736.16356 0.557876 -2.842908 0.149612 0.815029 -0.080779 0.571591 0.049872
1403636736.21356 0.552507 -2.829884 0.162609 0.814420 -0.075572 0.573502 0.045872
1403636736.26356 0.547020 -2.817127 0.176213 0.814413 -0.070320 0.574444 0.042446
1403636736.31356 0.541352 -2.804632 0.189678 0.814522 -0.065219 0.575075 0.039851
1403636736.36356 0.535791 -2.792240 0.201405 0.814740 -0.060520 0.575413 0.037900
1403636736.41356 0.530117 -2.780075 0.211797 0.815073 -0.056633 0.575459 0.036001
1403636736.46356 0.524610 -2.768277 0.221150 0.815246 -0.051464 0.575632 0.037068
1403636736.51356 0.519117 -2.756272 0.228445 0.815073 -0.046268 0.576179 0.039146
1403636736.56356 0.516939 -2.746735 0.233679 0.814997 -0.041752 0.576504 0.040987
1403636736.61356 0.512218 -2.735907 0.237344 0.814920 -0.038179 0.576736 0.042692
1403636736.66356 0.505583 -2.722488 0.240304 0.814554 -0.036287 0.577372 0.042738
1403636736.71356 0.498724 -2.708089 0.242473 0.814249 -0.034576 0.577881 0.043081
1403636736.76356 0.491595 -2.692675 0.243548 0.814768 -0.033481 0.577217 0.043047
1403636736.81356 0.484369 -2.676157 0.244398 0.814263 -0.032073 0.577994 0.043244
1403636736.86356 0.476701 -2.658822 0.244289 0.814096 -0.032227 0.578352 0.041442
1403636736.91356 0.468960 -2.640756 0.243557 0.814758 -0.031018 0.577485 0.041449
1403636736.96356 0.461156 -2.621299 0.242285 0.814792 -0.031517 0.577581 0.038996
1403636737.01356 0.452991 -2.600936 0.240459 0.814973 -0.032819 0.577499 0.035172
1403636737.06356 0.444666 -2.580311 0.237896 0.814720 -0.033627 0.578011 0.031663
1403636737.11356 0.436365 -2.559381 0.234407 0.814187 -0.035034 0.578906 0.027213
1403636737.16356 0.432028 -2.538195 0.230351 0.814398 -0.034615 0.578715 0.025428
1403636737.21356 0.424666 -2.518087 0.224457 0.814499 -0.034321 0.578672 0.023494
1403636737.26356 0.415201 -2.497456 0.217688 0.814883 -0.034843 0.578215 0.020456
1403636737.31356 0.405984 -2.476877 0.210337 0.816226 -0.033585 0.576405 0.020122
1403636737.36356 0.396720 -2.456339 0.204049 0.817318 -0.033417 0.574926 0.018284
1403636737.41356 0.386686 -2.435757 0.199674 0.818660 -0.032327 0.573097 0.017619
1403636737.46356 0.376680 -2.415616 0.197164 0.820072 -0.031561 0.571144 0.016736
1403636737.51356 0.367812 -2.395963 0.197063 0.821186 -0.030207 0.569606 0.017027
1403636737.56356 0.359515 -2.376447 0.198378 0.821709 -0.030715 0.568877 0.015142
1403636737.61356 0.351600 -2.357418 0.201152 0.822283 -0.031690 0.568048 0.012939
1403636737.66356 0.343964 -2.339150 0.205481 0.822954 -0.033491 0.567041 0.009481
1403636737.71356 0.336917 -2.321660 0.211266 0.823737 -0.035371 0.565828 0.006693
1403636737.76356 0.337208 -2.306144 0.218880 0.824016 -0.036685 0.565358 0.004667
1403636737.81356 0.333882 -2.292372 0.227761 0.824282 -0.038463 0.564866 0.002549
1403636737.86356 0.328586 -2.278394 0.239405 0.824266 -0.039622 0.564814 0.001479
1403636737.91356 0.324209 -2.265478 0.252844 0.824279 -0.040067 0.564762 0.001232
1403636737.96356 0.320864 -2.254099 0.268872 0.824047 -0.040701 0.565056 0.001026
1403636738.01356 0.318252 -2.243490 0.286799 0.823771 -0.041125 0.565426 0.001781
1403636738.06356 0.315566 -2.234058 0.306119 0.823942 -0.041267 0.565161 0.002986
1403636738.11356 0.313592 -2.225665 0.325781 0.823271 -0.039805 0.566217 0.006217
1403636738.16356 0.311784 -2.217185 0.344233 0.822562 -0.039705 0.567234 0.007766
1403636738.21356 0.309916 -2.209008 0.361010 0.821908 -0.039339 0.568175 0.009853
1403636738.26356 0.308523 -2.201133 0.375739 0.821782 -0.039958 0.568300 0.010637
1403636738.31356 0.307812 -2.193732 0.388818 0.821837 -0.040094 0.568188 0.011789
1403636738.36356 0.308951 -2.186089 0.399319 0.821952 -0.041074 0.567938 0.012392
1403636738.41356 0.310633 -2.181430 0.407739 0.822106 -0.041705 0.567658 0.012893
1403636738.46356 0.311144 -2.176587 0.416107 0.822274 -0.042954 0.567285 0.014460
1403636738.51356 0.312195 -2.172513 0.422570 0.822714 -0.046224 0.566342 0.016187
1403636738.56356 0.313826 -2.169282 0.426990 0.823417 -0.050750 0.564848 0.018834
1403636738.61356 0.315964 -2.167210 0.429525 0.824008 -0.056916 0.563302 0.021480
1403636738.66356 0.318620 -2.166256 0.430513 0.823705 -0.063933 0.562816 0.025691
1403636738.71356 0.321683 -2.166313 0.430160 0.822704 -0.072452 0.563038 0.029954
1403636738.76356 0.324927 -2.167279 0.428031 0.820265 -0.081650 0.565033 0.035157
1403636738.81356 0.328294 -2.169143 0.424242 0.817688 -0.092184 0.566811 0.040165
1403636738.86356 0.331909 -2.172378 0.418683 0.814506 -0.103484 0.569069 0.045073
1403636738.91356 0.335298 -2.176490 0.411411 0.812051 -0.115001 0.569877 0.050876
1403636738.96356 0.338578 -2.181520 0.403017 0.809497 -0.127664 0.570352 0.055816
1403636739.01356 0.341941 -2.187886 0.392938 0.806596 -0.140914 0.570813 0.060981
1403636739.06356 0.344622 -2.195417 0.381843 0.804130 -0.154202 0.570194 0.066900
1403636739.11356 0.346613 -2.204832 0.369891 0.801743 -0.165556 0.569219 0.076093
1403636739.16356 0.348193 -2.215703 0.356674 0.800147 -0.175356 0.566911 0.087335
1403636739.21356 0.348965 -2.227805 0.342513 0.797589 -0.185380 0.565448 0.098761
1403636739.26356 0.348581 -2.240851 0.327841 0.795486 -0.194673 0.562960 0.111269
1403636739.31356 0.347775 -2.254206 0.312054 0.793001 -0.203357 0.560701 0.124138
1403636739.36356 0.346362 -2.268296 0.296100 0.790702 -0.211536 0.557815 0.137424
1403636739.41356 0.344927 -2.282148 0.281453 0.788353 -0.220331 0.554898 0.148469
1403636739.46356 0.343322 -2.295703 0.268884 0.785617 -0.229402 0.552269 0.158681
1403636739.51356 0.342060 -2.308393 0.258697 0.782820 -0.239661 0.549663 0.166208
1403636739.56356 0.341188 -2.319565 0.251851 0.779105 -0.249597 0.548895 0.171495
1403636739.61356 0.340400 -2.330093 0.246918 0.776233 -0.258285 0.547778 0.175189
1403636739.66356 0.339737 -2.340589 0.243628 0.774785 -0.264531 0.545420 0.179580
1403636739.71356 0.339041 -2.350783 0.241350 0.772716 -0.269421 0.544904 0.182762
1403636739.76356 0.339359 -2.361183 0.238279 0.770951 -0.274924 0.544609 0.182899
1403636739.81356 0.339384 -2.371447 0.234044 0.769644 -0.278444 0.544439 0.183583
1403636739.86356 0.339572 -2.381374 0.228332 0.769046 -0.280941 0.543740 0.184356
1403636739.91356 0.339972 -2.391580 0.221205 0.768662 -0.282109 0.543394 0.185194
1403636739.96356 0.340160 -2.401711 0.212499 0.768411 -0.282379 0.543244 0.186260
1403636740.01356 0.339971 -2.411805 0.202816 0.768918 -0.282001 0.542409 0.187170
1403636740.06356 0.339360 -2.421771 0.191648 0.769604 -0.280624 0.541747 0.188335
1403636740.11356 0.338357 -2.431545 0.179341 0.769999 -0.278153 0.541639 0.190684
1403636740.16356 0.336933 -2.441456 0.166147 0.770945 -0.275133 0.540842 0.193485
1403636740.21356 0.335472 -2.451197 0.151950 0.771514 -0.271546 0.540766 0.196472
1403636740.26356 0.334670 -2.460264 0.137484 0.772338 -0.268612 0.540265 0.198633
1403636740.31356 0.333416 -2.468784 0.121547 0.771547 -0.267878 0.542089 0.197727
1403636740.36356 0.332182 -2.477180 0.103886 0.771220 -0.267653 0.543538 0.195314
1403636740.41356 0.331290 -2.485005 0.085278 0.770465 -0.268685 0.545266 0.192032
1403636740.46356 0.330074 -2.492748 0.065569 0.770663 -0.269218 0.545659 0.189359
1403636740.51356 0.328713 -2.500348 0.046027 0.769379 -0.269273 0.548242 0.187029
1403636740.56356 0.326763 -2.508033 0.027819 0.769299 -0.268391 0.548991 0.186426
1403636740.61356 0.324775 -2.515468 0.011213 0.769368 -0.267433 0.549626 0.185646
1403636740.66356 0.322276 -2.522865 -0.004063 0.769952 -0.267870 0.549340 0.183427
1403636740.71356 0.319272 -2.530095 -0.017626 0.771187 -0.268227 0.548057 0.181544
1403636740.76356 0.315514 -2.537707 -0.030048 0.773036 -0.267289 0.546046 0.181123
1403636740.81356 0.311438 -2.545371 -0.041844 0.773462 -0.266988 0.545923 0.180114
1403636740.86356 0.307028 -2.552943 -0.054138 0.773115 -0.266417 0.546797 0.179802
1403636740.91356 0.302293 -2.560713 -0.067991 0.773045 -0.263824 0.547369 0.182168
1403636740.96356 0.297108 -2.568580 -0.082811 0.772754 -0.260467 0.548026 0.186217
1403636741.01356 0.291697 -2.575926 -0.099101 0.773440 -0.255698 0.547220 0.192248
1403636741.06356 0.286122 -2.582556 -0.116826 0.773228 -0.252151 0.546862 0.198698
1403636741.11356 0.280446 -2.588311 -0.136533 0.772027 -0.252235 0.547265 0.202122
1403636741.16356 0.274166 -2.592841 -0.157889 0.769918 -0.255195 0.548070 0.204256
1403636741.21356 0.268194 -2.596943 -0.180889 0.767340 -0.260555 0.549293 0.203906
1403636741.26356 0.262429 -2.599866 -0.205520 0.765088 -0.266811 0.550264 0.201647
1403636741.31356 0.256963 -2.602394 -0.231232 0.763978 -0.272084 0.550131 0.199159
1403636741.36356 0.250259 -2.603684 -0.256992 0.764670 -0.277871 0.547390 0.196038
1403636741.41356 0.243265 -2.604905 -0.281458 0.765638 -0.282269 0.544341 0.194464
1403636741.46356 0.236169 -2.606071 -0.304354 0.767221 -0.285627 0.540668 0.193563
1403636741.51356 0.229249 -2.607627 -0.325840 0.770614 -0.288755 0.534587 0.192332
1403636741.56356 0.223027 -2.609180 -0.345637 0.771627 -0.293132 0.532110 0.188480
1403636741.61356 0.216714 -2.611495 -0.363143 0.773871 -0.292985 0.528218 0.190445
1403636741.66356 0.211010 -2.614561 -0.378947 0.774752 -0.293508 0.526600 0.190537
1403636741.71356 0.206318 -2.618680 -0.392052 0.774598 -0.293065 0.526736 0.191468
1403636741.76356 0.202543 -2.623918 -0.403112 0.773635 -0.291526 0.528377 0.193184
1403636741.81356 0.199536 -2.629817 -0.413591 0.772821 -0.289369 0.530045 0.195105
1403636741.86356 0.196702 -2.636272 -0.424629 0.771995 -0.286353 0.531901 0.197756
1403636741.91356 0.194233 -2.642798 -0.437656 0.772035 -0.283163 0.532617 0.200251
1403636741.96356 0.192148 -2.649366 -0.452584 0.772493 -0.278804 0.532904 0.203803
1403636742.01356 0.190613 -2.655672 -0.469522 0.774200 -0.275398 0.531281 0.206181
1403636742.06356 0.189070 -2.661718 -0.486997 0.776416 -0.273624 0.529148 0.205697
1403636742.11356 0.188300 -2.667286 -0.504001 0.779397 -0.273832 0.525880 0.202503
1403636742.16356 0.188473 -2.672553 -0.519658 0.781133 -0.275007 0.524265 0.198367
1403636742.21356 0.189837 -2.677974 -0.533981 0.781954 -0.275485 0.523991 0.195165
1403636742.26356 0.192262 -2.683578 -0.546148 0.782028 -0.276878 0.524821 0.190614
1403636742.31356 0.195110 -2.689602 -0.555956 0.781050 -0.276024 0.527398 0.188740
1403636742.36356 0.198543 -2.695711 -0.563809 0.778878 -0.275728 0.531168 0.187573
1403636742.41356 0.203512 -2.702606 -0.569464 0.776833 -0.274135 0.535060 0.187328
1403636742.46356 0.208745 -2.709910 -0.573388 0.775459 -0.273344 0.537630 0.186818
1403636742.51356 0.214269 -2.717278 -0.576740 0.774627 -0.272125 0.539455 0.186784
1403636742.56356 0.220658 -2.725283 -0.579200 0.774298 -0.271311 0.540516 0.186266
1403636742.61356 0.227306 -2.733290 -0.581071 0.773392 -0.270055 0.542270 0.186759
1403636742.66356 0.233828 -2.741112 -0.583952 0.772035 -0.269121 0.544521 0.187169
1403636742.71356 0.241163 -2.749437 -0.588337 0.770816 -0.268097 0.546817 0.186970
1403636742.76356 0.247211 -2.756976 -0.595758 0.769899 -0.267029 0.548607 0.187033
1403636742.81356 0.252841 -2.763892 -0.604888 0.769247 -0.266418 0.549818 0.187033
1403636742.86356 0.257852 -2.770493 -0.615628 0.768640 -0.266095 0.551168 0.186012
1403636742.91356 0.261823 -2.776723 -0.627958 0.768386 -0.265973 0.551869 0.185152
1403636742.96356 0.264893 -2.782747 -0.641983 0.768073 -0.267002 0.551814 0.185138
1403636743.01356 0.267580 -2.788771 -0.658063 0.768726 -0.268938 0.549673 0.185991
1403636743.06356 0.269555 -2.794745 -0.676154 0.770807 -0.272995 0.544833 0.185707
1403636743.11356 0.271236 -2.800581 -0.694459 0.774386 -0.278262 0.537482 0.184415
1403636743.16356 0.272991 -2.806907 -0.712284 0.779412 -0.283446 0.528070 0.182533
1403636743.21356 0.275486 -2.814375 -0.728962 0.782987 -0.287197 0.520991 0.181709
1403636743.26356 0.278802 -2.822565 -0.744499 0.787019 -0.289975 0.513189 0.182077
1403636743.31356 0.280605 -2.832004 -0.756275 0.788075 -0.292948 0.510194 0.181165
1403636743.36356 0.286762 -2.842901 -0.766731 0.788379 -0.295432 0.508666 0.180105
1403636743.41356 0.294467 -2.855646 -0.774522 0.787809 -0.296985 0.508678 0.180009
1403636743.46356 0.304089 -2.869959 -0.780921 0.785606 -0.297061 0.511563 0.181335
1403636743.51356 0.314313 -2.885155 -0.787763 0.783548 -0.296736 0.514264 0.183121
1403636743.56356 0.325241 -2.901388 -0.796013 0.780745 -0.295919 0.518228 0.185227
1403636743.61356 0.337279 -2.918689 -0.806042 0.778474 -0.293417 0.521757 0.188824
1403636743.66356 0.350256 -2.936838 -0.817779 0.776925 -0.291527 0.524115 0.191579
1403636743.71356 0.363866 -2.955561 -0.831070 0.774484 -0.289511 0.527611 0.194894
1403636743.76356 0.378236 -2.975184 -0.846000 0.771330 -0.288734 0.531122 0.198976
1403636743.81356 0.392943 -2.995067 -0.862787 0.768746 -0.290735 0.532911 0.201267
1403636743.86356 0.408222 -3.014866 -0.881096 0.765373 -0.294383 0.535591 0.201707
1403636743.91356 0.423346 -3.034271 -0.901965 0.762950 -0.295241 0.537129 0.205506
1403636743.96356 0.439151 -3.053997 -0.923003 0.760749 -0.296068 0.538666 0.208431
1403636744.01356 0.455273 -3.073968 -0.945902 0.759203 -0.297718 0.539454 0.209677
1403636744.06356 0.471477 -3.093829 -0.969983 0.757705 -0.298867 0.539336 0.213725
1403636744.11356 0.487465 -3.113166 -0.995661 0.756021 -0.301920 0.538897 0.216486
1403636744.16356 0.503207 -3.131967 -1.022291 0.754002 -0.305136 0.538847 0.219129
1403636744.21356 0.518105 -3.149747 -1.050631 0.751707 -0.308716 0.539633 0.220062
1403636744.26356 0.532552 -3.166832 -1.079952 0.749062 -0.312314 0.541221 0.220107
1403636744.31356 0.545939 -3.183033 -1.110276 0.747728 -0.315035 0.541319 0.220522
1403636744.36356 0.559587 -3.199238 -1.142056 0.746306 -0.318404 0.541832 0.219237
1403636744.41356 0.572721 -3.214904 -1.174972 0.745021 -0.321185 0.542782 0.217190
1403636744.51356 0.597452 -3.244825 -1.244219 0.742220 -0.327106 0.545897 0.210017
1403636744.56356 0.607010 -3.260095 -1.280322 0.740963 -0.327383 0.547772 0.209139
1403636744.61356 0.616871 -3.276091 -1.317695 0.739620 -0.328461 0.549843 0.206753
1403636744.66356 0.625377 -3.292281 -1.355742 0.738652 -0.328184 0.551443 0.206396
1403636744.71356 0.632516 -3.308728 -1.394433 0.738173 -0.326061 0.552393 0.208921
1403636744.76356 0.637831 -3.324224 -1.433162 0.738958 -0.322856 0.551479 0.213484
1403636744.81356 0.641692 -3.339462 -1.470431 0.740089 -0.320666 0.549988 0.216690
1403636744.86356 0.643788 -3.353667 -1.506222 0.741984 -0.318839 0.547521 0.219140
1403636744.91356 0.645333 -3.367474 -1.540238 0.745029 -0.317491 0.543501 0.220765
1403636744.96356 0.646580 -3.380051 -1.572144 0.747174 -0.316707 0.541107 0.220523
1403636745.01356 0.647187 -3.392190 -1.601819 0.750004 -0.316747 0.537829 0.218871
1403636745.06356 0.648428 -3.404818 -1.629272 0.752678 -0.315957 0.535056 0.217628
1403636745.11356 0.649642 -3.417254 -1.655386 0.755847 -0.315676 0.531771 0.215090
1403636745.16356 0.650943 -3.430484 -1.679060 0.756977 -0.316003 0.531398 0.211527
1403636745.21356 0.652854 -3.444203 -1.701202 0.758423 -0.313590 0.530905 0.211178
1403636745.26356 0.654976 -3.458256 -1.722778 0.759835 -0.311641 0.530560 0.209849
1403636745.31356 0.657861 -3.473158 -1.742505 0.760421 -0.308947 0.531390 0.209612
1403636745.36356 0.661271 -3.488396 -1.759196 0.759144 -0.305298 0.534987 0.210435
1403636745.41356 0.664481 -3.503598 -1.772385 0.757129 -0.302346 0.539027 0.211641
1403636745.46356 0.667583 -3.518452 -1.782841 0.755549 -0.299698 0.541931 0.213632
1403636745.51356 0.670873 -3.532905 -1.791570 0.753767 -0.299366 0.544483 0.213900
1403636745.56356 0.673720 -3.546678 -1.798843 0.752676 -0.299719 0.545573 0.214470
1403636745.61356 0.676568 -3.559615 -1.804656 0.751441 -0.300884 0.546164 0.215661
1403636745.66356 0.679116 -3.572138 -1.808077 0.750412 -0.302404 0.546115 0.217238
1403636745.71356 0.682397 -3.583848 -1.809414 0.749447 -0.303717 0.545774 0.219582
